call_id,date,exchange,q,ticker,capability,segment_id,window_start,window_end,matched_terms,segment_text
127,2021-02-18 17:00:00,NASDAQ,2020-Q4,ROKU,seizing,11,7483,7492,invest,going to continue to invest aggressively in different aspects
127,2021-02-18 17:00:00,NASDAQ,2020-Q4,ROKU,seizing,12,8036,8049,invest,who either couldn t invest or couldn t invest much in television because
127,2021-02-18 17:00:00,NASDAQ,2020-Q4,ROKU,seizing,13,8076,8085,invested,who may have historically invested much more heavily in
127,2021-02-18 17:00:00,NASDAQ,2020-Q4,ROKU,seizing,14,9139,9148,invested,example they re heavily invested in hulu they didn
127,2021-02-18 17:00:00,NASDAQ,2020-Q4,ROKU,seizing,15,9185,9194,invest,other reasons that advertisers invest directly with us one
127,2021-02-18 17:00:00,NASDAQ,2020-Q4,ROKU,seizing,16,9204,9213,investing,mean we ve been investing for years in our
127,2021-02-18 17:00:00,NASDAQ,2020-Q4,ROKU,seizing,17,9266,9275,investing,and frequency and performance investing with roku is a
127,2021-02-18 17:00:00,NASDAQ,2020-Q4,ROKU,seizing,18,9296,9305,invested,the reasons we ve invested so heavily in the
128,2021-02-26 20:30:00,NASDAQ,2020-Q4,CGEN,sensing,1,7132,7141,sense,just trying to get sense as to whether or
128,2021-02-26 20:30:00,NASDAQ,2020-Q4,CGEN,sensing,2,7961,7970,sense,trying to get a sense for if you have
128,2021-02-26 20:30:00,NASDAQ,2020-Q4,CGEN,sensing,3,8852,8861,sense,trying to get a sense as to how you
128,2021-02-26 20:30:00,NASDAQ,2020-Q4,CGEN,sensing,4,9951,9960,sense,some sort of a sense to that and perhaps
128,2021-02-26 20:30:00,NASDAQ,2020-Q4,CGEN,seizing,1,2616,2625,invest,in we continued to invest in our early stage
129,2021-02-04 16:30:00,NYSE,2020-Q4,ONTO,sensing,1,3010,3019,sense,end weighted linearity any sense from your end in
129,2021-02-04 16:30:00,NYSE,2020-Q4,ONTO,seizing,1,2335,2344,investing,led by logic customers investing in both nanometer and
130,2022-11-08 09:00:00,NASDAQ,2022-Q3,MNKD,sensing,1,244,253,shape,is really starting to shape up as you look
130,2022-11-08 09:00:00,NASDAQ,2022-Q3,MNKD,sensing,2,6208,6217,sense,trying to get a sense of the potential ramp
130,2022-11-08 09:00:00,NASDAQ,2022-Q3,MNKD,sensing,3,7384,7393,shape,is in the best shape it s ever been
130,2022-11-08 09:00:00,NASDAQ,2022-Q3,MNKD,seizing,1,2110,2119,invest,we re able to invest behind our pipeline and
130,2022-11-08 09:00:00,NASDAQ,2022-Q3,MNKD,seizing,2,3658,3672,invest,information that should we invest more in should we invest harder in pediatrics let
130,2022-11-08 09:00:00,NASDAQ,2022-Q3,MNKD,seizing,3,3819,3828,invest,is there ways to invest to bring more efficiencies
130,2022-11-08 09:00:00,NASDAQ,2022-Q3,MNKD,seizing,4,5449,5458,invest,here we expect to invest in that product and
130,2022-11-08 09:00:00,NASDAQ,2022-Q3,MNKD,transforming,1,7084,7093,transform,game changing opportunity to transform growth to and then
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,sensing,1,4856,4865,sense,analyst okay that makes sense and then kris just
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,sensing,2,5996,6005,sense,stanley analyst that makes sense man give it given
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,sensing,3,6263,6272,sense,rate levels and make sense of them and a
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,sensing,4,6354,6363,sense,got it that makes sense and then just one
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,sensing,5,11496,11505,sense,we can make better sense of it or maybe
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,seizing,1,688,697,invest,relationships this helps us invest in more than our
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,seizing,2,719,728,invest,campus we will also invest selectively in higher yielding
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,seizing,3,1435,1444,investing,to a solid start investing this year our relationships
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,seizing,4,5697,5706,invest,we ll continue to invest in both aggressively but
131,2021-05-07 20:00:00,NYSE,2021-Q1,HR,seizing,5,8867,8876,investing,sure that we are investing the capital and ti
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,sensing,1,4379,4388,shape,pretty much in good shape the equipment at arcelormittal
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,sensing,2,6058,6067,shaping,states so everything is shaping up extremely well for
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,sensing,3,7454,7463,sense,makes a lot of sense for example we are
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,sensing,4,8427,8436,shape,now are in good shape on behalf of our
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,seizing,1,2280,2289,invest,employee you can t invest capital to protect the
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,seizing,2,2325,2334,invested,to generate return on invested capital and not for
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,seizing,3,4175,4184,invest,there any need to invest more capex going forward
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,seizing,4,6305,6318,"invest, investing",ready so we are investing real money we invest billion in that plant
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,seizing,5,8282,8311,"invest, investing",convinced that people that invest on cleveland cliffs they re not investing for business they are investing for and if they are they are investing in their own company
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,seizing,6,8437,8446,invested,to generate return on invested capital one year from
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,seizing,7,8646,8655,invested,so we have already invested that massive amount everything
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,transforming,1,2913,2922,transformed,emissions while we have transformed as a business we
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,transforming,2,5678,5687,transformed,can say that i transformed my yearly revenues and
132,2021-02-25 10:00:00,NYSE,2020-Q4,CLF,transforming,3,6221,6230,transform,years to years to transform the steel business in
133,2021-04-28 08:00:00,NYSE,2021-Q1,SIX,sensing,1,3581,3590,sense,base which has made sense because we were underpenetrated
133,2021-04-28 08:00:00,NYSE,2021-Q1,SIX,sensing,2,7242,7251,shape,be in pretty good shape good that s supply
133,2021-04-28 08:00:00,NYSE,2021-Q1,SIX,seizing,1,2484,2493,investing,we will also be investing in our park infrastructure
133,2021-04-28 08:00:00,NYSE,2021-Q1,SIX,seizing,2,7343,7352,invest,first priority is to invest in our base business
133,2021-04-28 08:00:00,NYSE,2021-Q1,SIX,transforming,1,2052,2061,redesign,million from our organizational redesign and other fixed cost
133,2021-04-28 08:00:00,NYSE,2021-Q1,SIX,transforming,2,3083,3092,transform,we are taking to transform our company will drive
135,2021-05-06 17:00:00,NASDAQ,2021-Q1,OLED,sensing,1,2149,2158,shaping,heart in elevating and shaping universal display s accomplishments
135,2021-05-06 17:00:00,NASDAQ,2021-Q1,OLED,seizing,1,1123,1132,investing,materials front we are investing innovating and commercializing new
135,2021-05-06 17:00:00,NASDAQ,2021-Q1,OLED,seizing,2,2030,2039,invested,inception in we have invested approximately million in research
135,2021-05-06 17:00:00,NASDAQ,2021-Q1,OLED,seizing,3,2058,2067,invest,and we continue to invest heavily in a number
135,2021-05-06 17:00:00,NASDAQ,2021-Q1,OLED,transforming,1,5440,5449,redesign,so it is a redesign it isn t new
135,2021-05-06 17:00:00,NASDAQ,2021-Q1,OLED,transforming,2,5451,5460,redesign,is really just a redesign so as they introduce
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,1,2236,2245,sensing,revenue quarter for our sensing business multiple factors have
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,2,5314,5323,sensing,electronics market for d sensing giovanni barbarossa chief strategy
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,3,5344,5357,sensing,our numbers were about sensing which includes d sensing and so you know
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,4,6704,6713,sense,to give us some sense of what s driving
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,5,8159,8168,sense,it may not make sense to have absolutely everything
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,6,9987,9996,sensing,a record quarter in sensing it seems like that
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,7,10037,10046,sensing,december quarter for d sensing and that s it
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,8,10172,10181,sensing,ll talk about the sensing outlook we said that
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,9,10322,10337,sensing,you know the general sensing market which does include d sensing chuck mattera chief executive
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,sensing,10,11026,11035,sensing,december quarter in the sensing business could you just
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,seizing,1,4114,4123,invest,we are able to invest that money well particularly
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,seizing,2,8368,8377,invest,that we continue to invest and making very very
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,seizing,3,8922,8931,invest,anything we continue to invest to support the capacity
136,2022-11-09 09:00:00,NASDAQ,2023-Q1,COHR,transforming,1,645,654,transformed,vision of a world transformed through innovations vital to
137,2021-10-29 10:00:00,NYSE,2021-Q3,ABR,sensing,1,3039,3048,sense,very unique in the sense that we are one
137,2021-10-29 10:00:00,NYSE,2021-Q3,ABR,sensing,2,7045,7054,sense,become infinite in the sense because the gain on
137,2021-10-29 10:00:00,NYSE,2021-Q3,ABR,seizing,1,1879,1888,investing,always prided ourselves on investing heavily in our asset
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,sensing,1,4674,4683,sense,we think it makes sense to do so in
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,sensing,2,5821,5830,sense,maybe give us a sense of where you re
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,sensing,3,8450,8459,sense,tailwind in a positive sense for a consumer discretionary
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,sensing,4,8880,8889,shape,is in very good shape and even though there
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,seizing,1,776,785,invest,time and income to invest in a lifestyle that
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,seizing,2,1439,1448,invest,are sequentially determined to invest in finding ways to
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,seizing,3,2645,2654,invest,strong financial flexibility to invest in the business pursue
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,seizing,4,2829,2838,investing,priorities are focused on investing in organic growth opportunities
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,seizing,5,3568,3577,invest,we are continuing to invest in our business to
138,2021-06-23 10:00:00,NYSE,2021-Q3,WGO,seizing,6,10572,10581,investing,we would not be investing significant capital into capacity
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,sensing,1,5952,5961,sense,all right it makes sense thanks a lot operator
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,1,403,412,invest,for investment talent we invest in technology data and
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,2,414,423,investing,support high value added investing to find the right
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,3,943,952,invest,slide we continued to invest in our business in
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,4,975,984,investing,focused on post venture investing in greater china including
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,5,1094,1103,invest,firms set up to invest and operate outside of
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,6,1111,1120,investing,and non u s investing has fueled much of
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,7,1177,1186,investing,we believe that private investing is a long term
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,8,1223,1232,invested,of our teams have invested in chinese companies for
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,9,1295,1304,investing,both china and private investing turning to slide since
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,10,1554,1563,invested,franchise capital will be invested in the investment team
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,11,5107,5116,investing,on value versus yolo investing we also added some
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,12,5520,5529,investing,is a crossover strategy investing in both public and
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,13,5813,5822,invest,be launching strategies that invest in private companies eric
139,2021-02-03 13:00:00,NYSE,2020-Q4,APAM,seizing,14,6074,6083,investing,all of the forfeiture investing provisions are the same
140,2020-10-28 17:00:00,NASDAQ,2020-Q4,CASH,seizing,1,4430,4439,invest,as we prepared to invest for i would expect
141,2019-04-25 08:30:00,NYSE,2019-Q1,MSA,sensing,1,3882,3891,sense,just to get a sense as we kind of
141,2019-04-25 08:30:00,NYSE,2019-Q1,MSA,seizing,1,826,835,invest,while continuing to organically invest in and grow our
141,2019-04-25 08:30:00,NYSE,2019-Q1,MSA,seizing,2,2225,2234,invest,execute our strategy and invest in our business as
141,2019-04-25 08:30:00,NYSE,2019-Q1,MSA,seizing,3,2404,2413,invest,flow while continuing to invest in programs and products
142,2019-10-24 10:00:00,NYSE,2019-Q3,GPI,sensing,1,5281,5290,sense,it doesn t make sense or is that the
142,2019-10-24 10:00:00,NYSE,2019-Q3,GPI,seizing,1,1923,1932,invested,another million that was invested in our floorplan offset
142,2019-10-24 10:00:00,NYSE,2019-Q3,GPI,seizing,2,4455,4464,invest,careful in how we invest money in that external
143,2021-08-11 08:00:00,NYSE,2021-Q2,CYD,seizing,1,1094,1103,investing,billion or million after investing almost more in r
144,2020-08-10 08:30:00,NASDAQ,2020-Q2,ICPT,sensing,1,7739,7748,sense,could give us a sense of how that million
144,2020-08-10 08:30:00,NASDAQ,2020-Q2,ICPT,seizing,1,2449,2458,invest,the fda continue to invest in our growing pbc
144,2020-08-10 08:30:00,NASDAQ,2020-Q2,ICPT,seizing,2,4298,4307,seized,the agency has become seized of the fact that
144,2020-08-10 08:30:00,NASDAQ,2020-Q2,ICPT,transforming,1,1812,1821,redeployed,acted quickly and have redeployed our field teams to
144,2020-08-10 08:30:00,NASDAQ,2020-Q2,ICPT,transforming,2,6581,6590,redeployed,the ocaliva revenue guidance redeployed pbc field force does
145,2021-02-26 22:00:00,NASDAQ,2020-Q4,ZEUS,sensing,1,5824,5833,shape,and in very good shape to be able to
146,2021-02-25 16:30:00,NASDAQ,2020-Q4,VLDR,sensing,1,6111,6120,sense,we get a better sense of people coming back
146,2021-02-25 16:30:00,NASDAQ,2020-Q4,VLDR,seizing,1,7143,7152,invested,companies that they ve invested in are capable of
147,2021-07-14 11:30:00,NYSE,2021-Q2,WFC,sensing,1,3660,3669,shape,level of rates the shape of the curve and
147,2021-07-14 11:30:00,NYSE,2021-Q2,WFC,sensing,2,5414,5423,sense,you give us some sense as to which parts
147,2021-07-14 11:30:00,NYSE,2021-Q2,WFC,sensing,3,9131,9140,shape,charlie said exactly what shape that will take is
147,2021-07-14 11:30:00,NYSE,2021-Q2,WFC,sensing,4,10415,10424,sense,you a pretty good sense of what the impact
147,2021-07-14 11:30:00,NYSE,2021-Q2,WFC,seizing,1,5705,5714,invest,have the ability to invest significantly inside the company
147,2021-07-14 11:30:00,NYSE,2021-Q2,WFC,transforming,1,2320,2329,transform,multi year process to transform wells fargo i want
149,2021-05-06 10:00:00,NYSE,2021-Q1,PRI,seizing,1,907,916,invest,helped motivate clients to invest for the future as
149,2021-05-06 10:00:00,NYSE,2021-Q1,PRI,seizing,2,2363,2372,invested,turning to slide our invested assets portfolio remains well
149,2021-05-06 10:00:00,NYSE,2021-Q1,PRI,seizing,3,2416,2425,invested,over year on slide invested assets and cash at
149,2021-05-06 10:00:00,NYSE,2021-Q1,PRI,seizing,4,2448,2457,invested,we expect holding company invested assets and cash to
150,2021-04-28 08:30:00,NYSE,2021-Q1,CB,sensing,1,640,649,sense,give you a better sense of the rate environment
150,2021-04-28 08:30:00,NYSE,2021-Q1,CB,sensing,2,1136,1145,shape,taking continued action to shape this portfolio to that
150,2021-04-28 08:30:00,NYSE,2021-Q1,CB,sensing,3,4621,4630,sense,got it that makes sense thanks for that and
150,2021-04-28 08:30:00,NYSE,2021-Q1,CB,sensing,4,6000,6009,sense,doesn t make any sense to me at this
150,2021-04-28 08:30:00,NYSE,2021-Q1,CB,sensing,5,6387,6396,sense,ll have a better sense and then it s
150,2021-04-28 08:30:00,NYSE,2021-Q1,CB,sensing,6,6748,6757,sense,analyst got you make sense thank you evan greenberg
150,2021-04-28 08:30:00,NYSE,2021-Q1,CB,seizing,1,1768,1777,investing,our superior operating and investing performance our operating cash
151,2021-02-18 16:30:00,NYSE,2020-Q4,ANET,sensing,1,1252,1261,sense,but it makes no sense today where security is
151,2021-02-18 16:30:00,NYSE,2020-Q4,ANET,sensing,2,5841,5850,sense,while now but any sense you can give us
151,2021-02-18 16:30:00,NYSE,2020-Q4,ANET,seizing,1,4139,4148,invest,s one thing to invest in it but customers
151,2021-02-18 16:30:00,NYSE,2020-Q4,ANET,seizing,2,4693,4702,investing,when a provider is investing so i think our
152,2021-03-09 17:00:00,NASDAQ,2020-Q4,ARRY,sensing,1,2751,2760,sense,you give us a sense of where that s
152,2021-03-09 17:00:00,NASDAQ,2020-Q4,ARRY,sensing,2,3804,3813,sense,of give us some sense there jim fusaro chief
152,2021-03-09 17:00:00,NASDAQ,2020-Q4,ARRY,sensing,3,5365,5374,sense,that make the most sense since they re the
152,2021-03-09 17:00:00,NASDAQ,2020-Q4,ARRY,sensing,4,5934,5943,shaped,from odd lot odd shaped lots or more difficult
152,2021-03-09 17:00:00,NASDAQ,2020-Q4,ARRY,sensing,5,6054,6063,shaped,terrain flexibility the odd shaped sizes themselves we ve
152,2021-03-09 17:00:00,NASDAQ,2020-Q4,ARRY,seizing,1,1788,1797,invest,payroll costs as we invest in critical resources to
152,2021-03-09 17:00:00,NASDAQ,2020-Q4,ARRY,seizing,2,2042,2051,investing,priority and we are investing in it in addition
152,2021-03-09 17:00:00,NASDAQ,2020-Q4,ARRY,seizing,3,2061,2070,investing,additional engineering resources and investing more in r d
